# Pathway	AMCTRL15_R1.fq_fused_Abundance-CPM	ERR4330046_1.fastq_fused_Abundance-CPM	ERR4330063_1.fastq_fused_Abundance-CPM	ERR4330071_1.fastq_fused_Abundance-CPM	ERR4330072_1.fastq_fused_Abundance-CPM	ERR4330106_1.fastq_fused_Abundance-CPM	ERR4330111_1.fastq_fused_Abundance-CPM	ERR4333879_1.fastq_fused_Abundance-CPM	ERR4333941_1.fastq_fused_Abundance-CPM	ERR4333958_1.fastq_fused_Abundance-CPM	ERR4333961_1.fastq_fused_Abundance-CPM	ERR4334017_1.fastq_fused_Abundance-CPM	ERR4334044_1.fastq_fused_Abundance-CPM	ERR4334065_1.fastq_fused_Abundance-CPM	ERR4334084_1.fastq_fused_Abundance-CPM	ERR4334132_1.fastq_fused_Abundance-CPM	ERR4334171_1.fastq_fused_Abundance-CPM	ERR4334201_1.fastq_fused_Abundance-CPM	ERR4334219_1.fastq_fused_Abundance-CPM	ERR4334225_1.fastq_fused_Abundance-CPM	ERR4334253_1.fastq_fused_Abundance-CPM	ERR4335098_1.fastq_fused_Abundance-CPM	ERR4335137_1.fastq_fused_Abundance-CPM	ERR4335169_1.fastq_fused_Abundance-CPM	ERR4335257_1.fastq_fused_Abundance-CPM	ERR4335259_1.fastq_fused_Abundance-CPM	ERR4335281_1.fastq_fused_Abundance-CPM	ERR4335315_1.fastq_fused_Abundance-CPM	ERR4341695_1.fastq_fused_Abundance-CPM	ERR4341716_1.fastq_fused_Abundance-CPM	ERR4341722_1.fastq_fused_Abundance-CPM	ERR4341723_1.fastq_fused_Abundance-CPM	ERR4341772_1.fastq_fused_Abundance-CPM	ERR4341784_1.fastq_fused_Abundance-CPM	ERR4341884_1.fastq_fused_Abundance-CPM	ERR4341923_1.fastq_fused_Abundance-CPM	ERR4341949_1.fastq_fused_Abundance-CPM	ERR4341950_1.fastq_fused_Abundance-CPM	HV01_R1.fq_fused_Abundance-CPM	HV02_R1.fq_fused_Abundance-CPM	HV03_R1.fq_fused_Abundance-CPM	HV04_R1.fq_fused_Abundance-CPM	HV05_R1.fq_fused_Abundance-CPM	HV06_R1.fq_fused_Abundance-CPM	HV07_R1.fq_fused_Abundance-CPM	HV08_R1.fq_fused_Abundance-CPM	HV09_R1.fq_fused_Abundance-CPM	HV10_R1.fq_fused_Abundance-CPM	HV11_R1.fq_fused_Abundance-CPM	HV12_R1.fq_fused_Abundance-CPM	HV13_R1.fq_fused_Abundance-CPM	HV14_R1.fq_fused_Abundance-CPM	MAV02T0_EKDN230029731-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	MAV05T0_EKDN230029732-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	MAV09T0_EKDN230029733-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	MAV10T0_EKDN230029734-1A_HJGKNDSX7_L3_R1.fq_fused_Abundance-CPM	MAV11T0_EKDN230029735-1A_HJGKNDSX7_L3_R1.fq_fused_Abundance-CPM	MAV13T0_EKDN230029736-1A_HJGKNDSX7_L3_R1.fq_fused_Abundance-CPM	MAV14T0_EKDN230029737-1A_HJGKNDSX7_L3_R1.fq_fused_Abundance-CPM	MAV17T0_EKDN230029738-1A_HJGKNDSX7_L3_R1.fq_fused_Abundance-CPM	MAV18T0_EKDN230029739-1A_HJGKNDSX7_L3_R1.fq_fused_Abundance-CPM	MAV19T0_R1.fq_fused_Abundance-CPM	MAV21T0_EKDN230029741-1A_HJGKNDSX7_L3_R1.fq_fused_Abundance-CPM	MAV26T0_EKDN230029742-1A_HJGKNDSX7_L3_R1.fq_fused_Abundance-CPM	MAV27T0_EKDN230029743-1A_HJGKNDSX7_L3_R1.fq_fused_Abundance-CPM	MAV28T0_EKDN230029744-1A_HJGKNDSX7_L3_R1.fq_fused_Abundance-CPM	MAV29T0_EKDN230029745-1A_HJGKNDSX7_L3_R1_fused_Abundance-CPM	MAV30T0_EKDN230029746-1A_HJGKNDSX7_L3_R1.fq_fused_Abundance-CPM	MAV32T0_R1.fq_fused_Abundance-CPM	MAV33T0_R1.fq_fused_Abundance-CPM	MBCTRL17_R1.fq_fused_Abundance-CPM	MS10_S10_R1.fq_fused_Abundance-CPM	MS11_R1.fq_fused_Abundance-CPM	MS12_R1.fq_fused_Abundance-CPM	MS13_R1.fq_fused_Abundance-CPM	MS14_R1.fq_fused_Abundance-CPM	MS15_R1.fq_fused_Abundance-CPM	MS16_R1.fq_fused_Abundance-CPM	MS17_R1.fq_fused_Abundance-CPM	MS18_R1.fq_fused_Abundance-CPM	MS19_R1.fq_fused_Abundance-CPM	MS1_S1_R1.fq_fused_Abundance-CPM	MS20_R1.fq_fused_Abundance-CPM	MS21_R1.fq_fused_Abundance-CPM	MS22_R1.fq_fused_Abundance-CPM	MS23_R1.fq_fused_Abundance-CPM	MS24_R1.fq_fused_Abundance-CPM	MS25_R1.fq_fused_Abundance-CPM	MS26_R1.fq_fused_Abundance-CPM	MS2_S2_R1.fq_fused_Abundance-CPM	MS3_S3_R1.fq_fused_Abundance-CPM	MS4_S4_R1.fq_fused_Abundance-CPM	MS5_S5_R1.fq_fused_Abundance-CPM	MS6_S6_R1.fq_fused_Abundance-CPM	MS7_S7_R1.fq_fused_Abundance-CPM	MS8_S8_R1.fq_fused_Abundance-CPM	MS9_S9_R1.fq_fused_Abundance-CPM	NBCTRL18_R1.fq_fused_Abundance-CPM	RRCTRL16_EKDN240004377-1A_2237LCLT4_L8_R1.fq_fused_Abundance-CPM	TEC01T0_ZKDN230026684-1A_HMC2MDSX7_L1_R1.fq_fused_Abundance-CPM	TEC02T0_EKDN230029719-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	TEC03T0_ZKDN230026686-1A_HMC2MDSX7_L1_R1.fq_fused_Abundance-CPM	TEC04T0_EKDN230029720-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	TEC05T0_R1.fq_fused_Abundance-CPM	TEC06T0_R1.fq_fused_Abundance-CPM	TEC07T0_EKDN230029723-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	TEC08T0_EKDN230029724-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	TEC09T0_EKDN230029725-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	TEC10T0_ZKDN230026688-1A_HMC2MDSX7_L1_R1.fq_fused_Abundance-CPM	TEC11T0_EKDN230029726-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	TEC12T0_EKDN230029727-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	TEC14T0_ZKDN230026689-1A_HMC2MDSX7_L1_R1.fq_fused_Abundance-CPM	TEC15T0_EKDN230029728-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	TEC16T0_EKDN230029729-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	TEC17T0_ZKDN230026690-1A_HMC2MDSX7_L1_R1.fq_fused_Abundance-CPM	TEC19T0_EKDN230029730-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	TEC20T0_ZKDN230026691-1A_HMC2MDSX7_L1_R1.fq_fused_Abundance-CPM	TEC21T0_ZKDN230026692-1A_HMC2MDSX7_L1_R1.fq_fused_Abundance-CPM	TEC22T0_ZKDN230026693-1A_HMC2MDSX7_L1_R1.fq_fused_Abundance-CPM	TEC24T0_ZKDN230026709-1A_HMC2MDSX7_L2_R1.fq_fused_Abundance-CPM	TEC26T0_EKDN240004369-1A_222VCVLT4_L1_R1.fq_fused_Abundance-CPM	TEC27T0_R1.fq_fused_Abundance-CPM	TEC28T0_EKDN240004371-1A_222VCVLT4_L1_R1.fq_fused_Abundance-CPM	TEC30T0_EKDN240004380-1A_222VKGLT4_L1_R1.fq_fused_Abundance-CPM	TEC31T0_EKDN240004383-1A_222VKGLT4_L1_R1.fq_fused_Abundance-CPM
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_anginosus_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.200052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_equinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_gallolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0568019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_infantarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.942518	0	0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_lutetiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.972067	0	0	0	0	0.392493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_mitis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.340822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0654053	0	0.0212802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_mutans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.489383	0	0.215041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234881	0	0.178274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_oralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156698	0	0.291434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259955	0.163729	0.535704	0.262604	0	0.67429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185499	0	0	0	0	0	0.567959	0	1.71012	0	0	0.832944	0	0	0	2.50262	0.959765	0.247448	0.411275	0	0	0	0	0	0.195373	0.65508	3.33809	0	0	0	0	0.656599	1.28769	0.465568	0.906736	0	0	0	0	0	0	0	0	0	0.621581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_pasteurianus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.728963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.618205	0	0	0	0	0	0	0	0.680971	0	0	0	0	0	0	0	0	0	0	0	3.71741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_salivarius	0	0	0.917362	0	0	0	0	0	0	0	0	0	0	0	0	0.561478	0.774706	0	0	2.05709	0	0	0	0	0	0	0	0	0	1.16637	0	0	0	0	0	0	0	0	0.111866	0.846607	0.276602	0.115736	0.73416	1.83879	2.94442	1.11703	1.55122	0	0.125465	0	0	0.20423	0	0.613443	0	0	0	0.746591	0.321934	0.235135	0.611134	0	0.475136	0.0562074	0.662356	0	1.20475	0	2.84069	0.346285	0.0588864	3.74429	0.144734	0.461014	0	0.770037	1.68243	2.13251	0.91587	0.206211	0	0.280126	0.890273	0.0474579	0.151053	0.397995	8.87388	0.253481	0	0.994259	0.39975	1.13649	0.213586	0.884925	0.254201	0	0	0	0.0817418	0	0.49588	0	0.0557869	0	0.265506	0.777199	0	1.85035	0.588964	0.435555	0	0.318698	0.969259	0.0555726	0.479944	0	0.380441	0.538982	0	0.352021	0	0.951481	0	0.981634	0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169982	0	0.0329072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0690385	0	0	0	0	0	0	0	0.117871	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_thermophilus	0	0	0	0	0	0.218693	0	0.40157	0	3.73181	1.21747	0	0	0	0	0	0.188164	0	0	1.60603	0	0	1.16682	0	0.550491	0	0.90416	0	0	0.400658	1.69	0	0	0	0	0	0	0	0.282862	0	0.81179	0	0	3.26712	0.343038	5.75643	1.0518	0	0.55772	0.559137	0	0.0405156	0.091618	0	0	1.66676	0.261323	0.0555316	0.107918	0.665607	0.620951	0	0	0.267127	0.168452	0	0	0.728947	0.353201	0.248574	0.255848	0.111492	1.14721	0.150835	0	0.307368	0	0.562784	0	0.464978	0.455742	0	0	0.108349	0.143766	0.789674	0.967624	0	0	0.363955	0	0.136757	0.189017	0.0712266	0.0877739	0	0	0	1.13909	0	1.06828	0	2.07756	0.251125	0.451497	0	0	0.613817	13.5196	0	0.10473	0.558902	0.140164	0.35756	0	0	1.37147	0.727181	0.740498	0	0.405002	0	3.25783	0	0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_vestibularis	0	0	0	0	0	0	0	0	0	0	0.184476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179654	0	0	0	0	0	0	0	0	0	0	0.0832974	0	0	0	0	0	0	0	0	0	0	1.07584	0	0	0	0	0.0530991	0	0	0.0339788	0	0	0	0	0	0	0	0	0	2.74156	0	0	0	0	0.287661	0.0551888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.977555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|unclassified	70.5109	37.0284	33.4937	24.9856	36.4059	26.7502	23.4027	50.3666	6.15828	45.6093	39.6329	45.6493	31.1747	46.4806	38.8341	29.7065	43.9635	2.26334	24.1087	16.075	56.6601	25.3745	32.2807	8.42312	49.8614	49.1085	34.7009	60.5763	68.84	42.309	19.2945	9.84644	20.0913	16.984	51.7065	35.1969	23.921	17.2008	20.4903	93.2745	45.1895	53.3938	26.8544	39.388	57.7329	31.4932	34.7049	45.8937	55.589	25.2071	53.9927	56.7437	76.0564	1.57919	34.2972	16.6047	38.028	3.99717	34.9849	37.6332	26.1359	35.0334	51.6868	25.0525	99.8485	6.06915	45.2448	13.4066	87.7081	66.0714	65.1462	28.98	28.75	26.7724	26.0636	27.0977	50.6026	10.0871	35.3113	11.9373	49.1011	56.1903	28.1779	69.038	93.9085	92.6318	19.0236	67.5113	28.6866	66.6356	34.4823	76.0461	47.3689	64.5509	36.9711	46.5162	21.7932	49.506	47.4368	23.1822	45.0448	28.8671	39.8525	48.8566	90.7106	48.9289	52.1381	51.237	14.5662	26.5067	10.8817	9.82136	85.2401	3.9921	9.07751	19.5117	36.1563	18.53	62.3214	40.2381	54.6127	27.7991	55.3546	60.6556	19.7007
PWY-5392: reductive TCA cycle II	0	14.4216	0	0	0	0	0	0	0	1.15441	3.47345	3.15976	2.23918	0	0	0	0	2.00057	1.83643	0	2.42227	1.03017	0	0	0	0	0	0	0	0.415223	1.99365	0	0.499758	0	1.53002	0	0	0	0	0.236307	0	1.0225	2.16836	0.542848	2.64367	1.84714	0.360466	0	0.175152	1.72652	0.728461	0	0	0	0	0.967037	0	0	1.11156	0	0	0.855778	0	2.63457	7.47856	2.10389	0	0	0	0	0	1.77546	0	0	0	1.30466	0	10.2645	0	6.9025	0	1.77015	0.620686	0	2.90921	0	0	2.70076	0	1.2804	0	0	0	0	0.817183	5.11424	0.444133	0	1.32871	0	1.23455	1.88179	0	0	0	1.61508	0	0.762271	0.869938	1.22596	0	0.374262	0	0	0	0	0	1.58566	0	2.33183	6.55172	7.25774	0	10.6572	0
PWY-5392: reductive TCA cycle II|unclassified	0	0	0	0	0	0	0	0	0	0	2.8512	0	0	0	0	0	0	1.88887	0	0	1.59673	0	0	0	0	0	0	0	0	0	0.54378	0	0	0	0.308509	0	0	0	0	0.213543	0	0.903459	1.24831	0.424379	0.237388	1.77103	0.217524	0	0	0	0.704964	0	0	0	0	0.833916	0	0	0.252658	0	0	0	0	0.568568	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90447	0	0.523738	0	0	0.226768	0	0	0	0	1.45232	0	0.234398	0	0	0	0	0	0.477722	0.418797	0	0	0	0.454007	0	0	0	0	0.447996	0	0	0	0.276899	0	0	0	0	0	0	0	0	0	0.340067	0	0	0	0	0
PWY-5415: catechol degradation I (meta-cleavage pathway)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245163	0.264323	0.362183	0	0	0.395601	2.81233	0	0.355273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99074	0	0	0	0	0	0	0	2.25963	2.77628	0.341401	0	0	0.472338	0.597242	0	0.330897	0	2.22002	0	0	0.8087	0	0	0	0	0	0	0	0	0	0	0.674364	0	0.351144	0	0.743553	0.82426	0	0	0.862391	0	0	0	0	0	0	0	0	0.800579	0	5.89605	0	0	0	1.1863	0
PWY-5415: catechol degradation I (meta-cleavage pathway)|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196304	0	0	0	0	0.216034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.464998	0	0	0	0	0.271646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5417: catechol degradation III (ortho-cleavage pathway)	0	1.34123	0	0	0	0	0	0	0	0	0	8.78106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8171	0.791902	0	0	0	0	0	0	0.366431	0	0	0
PWY-5417: catechol degradation III (ortho-cleavage pathway)|g__Escherichia.s__Escherichia_coli	0	0.40537	0	0	0	0	0	0	0	0	0	2.41403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5417: catechol degradation III (ortho-cleavage pathway)|g__Klebsiella.s__Klebsiella_pneumoniae	0	0.150536	0	0	0	0	0	0	0	0	0	4.39138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5417: catechol degradation III (ortho-cleavage pathway)|unclassified	0	0.185119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate	0	1.34123	0	0	0	0	0	0	0	0	0	8.78106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8171	0.791902	0	0	0	0	0	0	0.366431	0	0	0
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate|g__Escherichia.s__Escherichia_coli	0	0.40537	0	0	0	0	0	0	0	0	0	2.41403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate|g__Klebsiella.s__Klebsiella_pneumoniae	0	0.150536	0	0	0	0	0	0	0	0	0	4.39138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate|unclassified	0	0.185119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	0	3.13859	0	0	0	0	0	0	0	0	1.04263	3.96862	0.317316	0	0	0	0	0	1.11323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15587	0	0	0	0	0	0	0	0	0	0	9.11196	0.264728	0	0	3.01751	0.349329	0	0	0	0	0.594821	0.372107	0.547855	0	0	0	0	0	0	0.57089	0	0	0	0	0	3.64784	0	0.284673	0	0	0	0	0.619317	20.7825	0	2.61681	0.197685	0	0	0.311917	0	3.60418	0	4.61374	0	0	0	0	0	0	0	4.06062	0.592626	0	0	0	0	0	0	0	1.25131	0	0	0	10.4398	0	0	0	0.609459	0	0	0	0	0	0	1.03026	0.618198	0	0	1.39616	0
